            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  9.991802941657090E-01,  2.946879186380377E-01,  1.289373710564321E+02,  6.101040143566292E+01,  3.727576874452871E+01,  2.459034180676877E+06,  1.445931157363187E-04,  2.504254892784777E-03,  8.952989981266242E+01,  3.595044786924649E+02,  7.187142694662919E+02,  2.489745090329883E+06,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  9.991803081333919E-01,  2.946879411297310E-01,  1.289373657727066E+02,  6.101041016393888E+01,  3.727577896563108E+01,  2.459034180677017E+06,  1.445894034262130E-04,  2.648779981253402E-03,  9.166364219362606E+01,  3.595106321466224E+02,  7.187265763521150E+02,  2.489809014142005E+06,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  9.991803207789198E-01,  2.946879630798698E-01,  1.289373600601284E+02,  6.101041893271320E+01,  3.727578893408979E+01,  2.459034180677118E+06,  1.445860413760626E-04,  2.793304417631984E-03,  9.364556113919966E+01,  3.595162052438091E+02,  7.187377225245383E+02,  2.489866909514828E+06,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  9.991803325761621E-01,  2.946879843761246E-01,  1.289373539421111E+02,  6.101042771141103E+01,  3.727579864390089E+01,  2.459034180677187E+06,  1.445829042802077E-04,  2.937826705278713E-03,  9.549150723471419E+01,  3.595214056406532E+02,  7.187481232969303E+02,  2.489920933544846E+06,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  9.991803439764956E-01,  2.946880049213189E-01,  1.289373474426535E+02,  6.101043647289136E+01,  3.727580809336813E+01,  2.459034180677235E+06,  1.445798727767123E-04,  3.082344973009657E-03,  9.721530578982251E+01,  3.595264311746054E+02,  7.187581743442895E+02,  2.489973141392787E+06,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  9.991803554431706E-01,  2.946880246351963E-01,  1.289373405849567E+02,  6.101044519447893E+01,  3.727581728695778E+01,  2.459034180677271E+06,  1.445768243535971E-04,  3.226856801822149E-03,  9.882904201295868E+01,  3.595314849344859E+02,  7.187682818443367E+02,  2.490025642834250E+06,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  9.991803674557009E-01,  2.946880434501878E-01,  1.289373333894172E+02,  6.101045385949423E+01,  3.727582623560242E+01,  2.459034180677308E+06,  1.445736321902772E-04,  3.371359181842793E-03,  1.003433066659731E+02,  3.595367771812014E+02,  7.187788663189527E+02,  2.490080622213285E+06,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  9.991803804902497E-01,  2.946880613019285E-01,  1.289373258714888E+02,  6.101046245856973E+01,  3.727583495531761E+01,  2.459034180677357E+06,  1.445701703533845E-04,  3.515848617463883E-03,  1.017674062313330E+02,  3.595425167364138E+02,  7.187903454115257E+02,  2.490140248987900E+06,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  9.991803949872267E-01,  2.946880781168488E-01,  1.289373180398622E+02,  6.101047099032020E+01,  3.727584346459529E+01,  2.459034180677431E+06,  1.445663223808767E-04,  3.660321348964453E-03,  1.031095420101855E+02,  3.595488967542931E+02,  7.188031054304693E+02,  2.490206529924296E+06,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  9.991804113141814E-01,  2.946880937992222E-01,  1.289373098953217E+02,  6.101047946116243E+01,  3.727585178107088E+01,  2.459034180677545E+06,  1.445619911091155E-04,  3.804773658759524E-03,  1.043769624471366E+02,  3.595560784309101E+02,  7.188174687680209E+02,  2.490281139862494E+06,
