            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2452000.500000000, A.D. 2001-Apr-01 00:00:00.0000,  1.113703793377407E-02,  2.968225671934098E+01,  1.767310978798455E+00,  1.317950922205084E+02,  2.807674185119089E+02,  2.469468550500694E+06,  5.993410825461803E-03,  2.553067970294294E+02,  2.540767600242057E+02,  3.001655219983161E+01,  3.035084768032225E+01,  6.006596418697217E+04,
2452400.500000000, A.D. 2002-May-06 00:00:00.0000,  1.063053437191709E-02,  2.964641614671439E+01,  1.771473085230574E+00,  1.317852387292211E+02,  2.912827986985560E+02,  2.471194300606547E+06,  6.008896323893913E-03,  2.470700006233223E+02,  2.459539391063514E+02,  2.996495968055161E+01,  3.028350321438883E+01,  5.991116847339963E+04,
2452800.500000000, A.D. 2003-Jun-10 00:00:00.0000,  9.562455339456485E-03,  2.966853535454126E+01,  1.775138915430295E+00,  1.317852193929484E+02,  2.960731655436055E+02,  2.472007205267438E+06,  6.011899875532551E-03,  2.445312109932979E+02,  2.435470306589863E+02,  2.995497849862877E+01,  3.024142164271628E+01,  5.988123678924546E+04,
2453200.500000000, A.D. 2004-Jul-14 00:00:00.0000,  8.135424998189362E-03,  2.973592870227700E+01,  1.777799893232485E+00,  1.317929864250517E+02,  2.941717811848360E+02,  2.471738240220211E+06,  6.004426961526367E-03,  2.486914928159935E+02,  2.478262040628913E+02,  2.997982733905253E+01,  3.022372597582805E+01,  5.995576302396816E+04,
2453600.500000000, A.D. 2005-Aug-18 00:00:00.0000,  6.930311550843926E-03,  2.982226974184687E+01,  1.778849617991891E+00,  1.318037692369930E+02,  2.832358825121892E+02,  2.469975551899193E+06,  5.989268808300629E-03,  2.619254124258575E+02,  2.611401106542747E+02,  3.003038969845038E+01,  3.023850965505389E+01,  6.010750419167526E+04,
2454000.500000000, A.D. 2006-Sep-22 00:00:00.0000,  6.778038234959605E-03,  2.989137218826622E+01,  1.778180311224338E+00,  1.318114571656238E+02,  2.650083438052352E+02,  2.466980257450855E+06,  5.969884791434325E-03,  2.825123433976325E+02,  2.817527126568652E+02,  3.009535968691902E+01,  3.029934718557182E+01,  6.030267125364514E+04,
2454400.500000000, A.D. 2007-Oct-27 00:00:00.0000,  7.982186746504732E-03,  2.992229079291747E+01,  1.775974746327481E+00,  1.318106022144172E+02,  2.499041185933972E+02,  2.464476395486086E+06,  5.949797769612866E-03,  3.000504595100351E+02,  2.992547673675962E+02,  3.016305795435477E+01,  3.040382511579206E+01,  6.050625818554906E+04,
2454800.500000000, A.D. 2008-Nov-30 00:00:00.0000,  9.738000329408343E-03,  2.992013853191960E+01,  1.772809209841202E+00,  1.317988492089853E+02,  2.443922826412311E+02,  2.463551751437400E+06,  5.934648862233103E-03,  3.080643956139201E+02,  3.071792267916516E+02,  3.021436603835396E+01,  3.050859354478832E+01,  6.066070771111104E+04,
2455200.500000000, A.D. 2010-Jan-04 00:00:00.0000,  1.107705427165120E-02,  2.989308997930397E+01,  1.769444018300627E+00,  1.317778852681456E+02,  2.470680715540743E+02,  2.463978983748029E+06,  5.930655863123469E-03,  3.079378338904162E+02,  3.069281954014313E+02,  3.022792636011443E+01,  3.056276274092490E+01,  6.070154942532790E+04,
2455600.500000000, A.D. 2011-Feb-08 00:00:00.0000,  1.152620162584801E-02,  2.984718335083575E+01,  1.766588835896604E+00,  1.317525621652392E+02,  2.553628101495530E+02,  2.465332288189044E+06,  5.940294412790175E-03,  3.021903129941672E+02,  3.010639669895969E+02,  3.019521953938342E+01,  3.054325572793109E+01,  6.060305684931648E+04,
